221.1433 	EXP 	motor_cue: autoDraw = True
222.3590 	EXP 	motor_cue: autoDraw = False
222.3590 	EXP 	attempt: autoDraw = True
226.1069 	EXP 	attempt: autoDraw = False
226.1069 	EXP 	image_2: autoDraw = True
228.0844 	EXP 	New trial (rep=1, index=10): <Trial 25 (10 in rep 1) data={'img': '../stims/left_foot.png', 'event_label': 'LEFT_MI_STIM', 'thisN': 25, 'thisTrialN': 10, 'thisRepN': 1}>
228.1001 	EXP 	image_2: autoDraw = False
228.1001 	EXP 	attention_cross: autoDraw = True
230.1367 	EXP 	attention_cross: autoDraw = False
230.1367 	EXP 	motor_cue: image = '../stims/left_foot.png'
230.1367 	EXP 	motor_cue: autoDraw = True
231.3658 	EXP 	motor_cue: autoDraw = False
231.3658 	EXP 	attempt: autoDraw = True
235.1077 	EXP 	attempt: autoDraw = False
235.1077 	EXP 	image_2: autoDraw = True
237.0871 	EXP 	New trial (rep=1, index=11): <Trial 26 (11 in rep 1) data={'img': '../stims/both_feet.png', 'event_label': 'BOTH_MI_STIM', 'thisN': 26, 'thisTrialN': 11, 'thisRepN': 1}>
237.0982 	EXP 	image_2: autoDraw = False
237.0982 	EXP 	attention_cross: autoDraw = True
239.1589 	EXP 	attention_cross: autoDraw = False
239.1589 	EXP 	motor_cue: image = '../stims/both_feet.png'
239.1589 	EXP 	motor_cue: autoDraw = True
240.3534 	EXP 	motor_cue: autoDraw = False
240.3534 	EXP 	attempt: autoDraw = True
244.1406 	EXP 	attempt: autoDraw = False
244.1406 	EXP 	image_2: autoDraw = True
246.0857 	EXP 	New trial (rep=1, index=12): <Trial 27 (12 in rep 1) data={'img': '../stims/left_foot.png', 'event_label': 'LEFT_MI_STIM', 'thisN': 27, 'thisTrialN': 12, 'thisRepN': 1}>
246.0972 	EXP 	image_2: autoDraw = False
246.0972 	EXP 	attention_cross: autoDraw = True
248.1528 	EXP 	attention_cross: autoDraw = False
248.1528 	EXP 	motor_cue: image = '../stims/left_foot.png'
248.1528 	EXP 	motor_cue: autoDraw = True
249.3513 	EXP 	motor_cue: autoDraw = False
249.3513 	EXP 	attempt: autoDraw = True
253.1015 	EXP 	attempt: autoDraw = False
253.1015 	EXP 	image_2: autoDraw = True
255.0833 	EXP 	New trial (rep=1, index=13): <Trial 28 (13 in rep 1) data={'img': '../stims/right_foot.png', 'event_label': 'RIGHT_MI_STIM', 'thisN': 28, 'thisTrialN': 13, 'thisRepN': 1}>
255.1055 	EXP 	image_2: autoDraw = False
255.1055 	EXP 	attention_cross: autoDraw = True
